Date,Open,High,Low,Close,Adj Close,Volume,Zlema,PVT,MAMAFAMA,BuySellCount,BuySell
2005-03-31,1.5161,1.5186,1.4854,1.4882,1.2819,636134800,False,False,,-2,False
2005-04-01,1.5032,1.5064,1.4489,1.4604,1.2579,641284000,False,,,-1,0
2005-04-04,1.4639,1.4754,1.4343,1.4675,1.2641,580014400,False,,,-1,0
2005-04-05,1.4721,1.5086,1.4675,1.4961,1.2887,556239600,False,,,-1,0
2005-04-06,1.5143,1.5289,1.5054,1.5118,1.3022,414825600,True,True,,2,Buy
2005-04-07,1.5118,1.5625,1.5089,1.5557,1.34,506987600,True,,,1,0
2005-04-08,1.5607,1.5875,1.555,1.5621,1.3456,649950000,True,,,1,0
2005-04-11,1.5768,1.5804,1.4968,1.4971,1.2896,821662800,True,False,,0,0
2005-04-12,1.5175,1.5425,1.5004,1.5236,1.3123,981061200,True,True,,2,Buy
2005-04-13,1.5339,1.5354,1.4425,1.4657,1.2625,1371946800,False,False,,-2,False
2005-04-14,1.3861,1.4129,1.3157,1.3307,1.1462,2753192400,False,,,-1,0
2005-04-15,1.3079,1.3304,1.26,1.2625,1.0875,1728087200,False,,,-1,0
2005-04-18,1.25,1.2964,1.2143,1.2721,1.0958,1327177600,False,,,-1,0
2005-04-19,1.3071,1.3371,1.2811,1.3246,1.141,1081642800,False,,,-1,0
2005-04-20,1.345,1.3479,1.2657,1.2682,1.0924,945131600,False,,,-1,0
2005-04-21,1.3,1.3289,1.2821,1.3279,1.1438,759592400,False,,,-1,0
2005-04-22,1.3157,1.3214,1.2464,1.2679,1.0921,839129200,False,,True,0,0
2005-04-25,1.3032,1.3221,1.2896,1.3207,1.1376,746460400,True,,,1,0
2005-04-26,1.3136,1.3396,1.29,1.2925,1.1133,810507600,True,,,1,0
2005-04-27,1.2818,1.2986,1.2682,1.2839,1.1059,613888800,False,,,-1,0
2005-04-28,1.2961,1.2979,1.2586,1.2693,1.0933,575106000,False,,,-1,0
2005-04-29,1.2911,1.2939,1.2579,1.2879,1.1093,671630400,False,,False,-2,False
2005-05-02,1.2932,1.3089,1.2864,1.3011,1.1207,465920000,True,,,1,0
2005-05-03,1.3,1.3121,1.2868,1.2932,1.1139,496739600,False,,,-1,0
2005-05-04,1.2896,1.3286,1.2893,1.3268,1.1428,448176400,True,,True,2,Buy
2005-05-05,1.3304,1.3311,1.3025,1.31,1.1284,387366000,True,,False,0,0
2005-05-06,1.3175,1.3332,1.3139,1.33,1.1456,326247600,True,,,1,0
2005-05-09,1.3314,1.3375,1.3125,1.3204,1.1373,355695200,True,,,1,0
2005-05-10,1.3125,1.3304,1.2975,1.3007,1.1204,440263600,False,,,-1,0
2005-05-11,1.2571,1.2739,1.1825,1.2718,1.0955,2041981200,False,,,-1,0
2005-05-12,1.265,1.2711,1.2143,1.2189,1.0499,970242000,False,,,-1,0
2005-05-13,1.2214,1.2582,1.2168,1.2418,1.0696,702713200,False,,True,0,0
2005-05-16,1.2343,1.275,1.2332,1.2696,1.0936,474294800,False,,False,-2,False
2005-05-17,1.255,1.2664,1.2336,1.2629,1.0878,588344400,False,,,-1,0
2005-05-18,1.2661,1.3414,1.2496,1.28,1.1025,636722800,True,,True,2,Buy
2005-05-19,1.2779,1.3457,1.2779,1.3411,1.1551,793161600,True,,,1,0
2005-05-20,1.3304,1.3446,1.3282,1.3411,1.1551,452650800,True,,,1,0
2005-05-23,1.3518,1.425,1.3518,1.42,1.2231,1042574400,True,True,,2,Buy
2005-05-24,1.4089,1.4282,1.3939,1.4179,1.2213,593460000,True,,,1,0
2005-05-25,1.4107,1.4268,1.4043,1.4207,1.2238,396006800,True,,,1,0
2005-05-26,1.4264,1.4621,1.4264,1.455,1.2533,525520800,True,,False,0,0
2005-05-27,1.4514,1.4568,1.4289,1.4486,1.2477,316008000,True,,True,2,Buy
2005-05-31,1.4521,1.455,1.4136,1.42,1.2231,404205200,True,,,1,0
2005-06-01,1.4246,1.4557,1.4236,1.4393,1.2397,453812800,True,,,1,0
2005-06-02,1.4304,1.44,1.4143,1.43,1.2317,373973600,False,,False,-2,False
2005-06-03,1.3629,1.3779,1.3489,1.3657,1.1764,956869200,False,False,True,-1,0
2005-06-06,1.3689,1.3796,1.3414,1.3543,1.1665,811966400,False,,,-1,0
2005-06-07,1.3429,1.3475,1.3018,1.305,1.1241,745264800,False,,,-1,0
2005-06-08,1.3082,1.3304,1.3061,1.3186,1.1358,404006400,False,,False,-2,False
2005-06-09,1.3214,1.355,1.315,1.3446,1.1582,390255600,False,,True,0,0
2005-06-10,1.3357,1.3357,1.2686,1.2789,1.1016,678932800,False,,,-1,0
2005-06-13,1.2818,1.3075,1.2793,1.2821,1.1044,435772400,False,,,-1,0
2005-06-14,1.2829,1.2911,1.2768,1.2857,1.1075,347846800,False,,,-1,0
2005-06-15,1.3168,1.3321,1.2964,1.3261,1.1422,563343200,True,,False,0,0
2005-06-16,1.3282,1.36,1.315,1.3564,1.1684,547674400,True,,,1,0
2005-06-17,1.3739,1.3764,1.3511,1.3682,1.1785,596125600,True,,True,2,Buy
2005-06-20,1.3518,1.3604,1.3375,1.3432,1.157,323716400,True,,,1,0
2005-06-21,1.3471,1.3639,1.335,1.3521,1.1647,370526800,True,,,1,0
2005-06-22,1.3664,1.3786,1.3621,1.3768,1.1859,424925200,True,True,,2,Buy
2005-06-23,1.3868,1.4207,1.3804,1.3889,1.1964,674254000,True,,,1,0
2005-06-24,1.3961,1.3971,1.3457,1.3486,1.1616,410709600,False,False,,-2,False
2005-06-27,1.3157,1.3607,1.31,1.325,1.1413,600171600,False,,,-1,0
2005-06-28,1.3389,1.3425,1.3275,1.3325,1.1478,350299600,False,,False,-2,False
2005-06-29,1.3296,1.3318,1.29,1.2989,1.1188,448358400,False,,True,0,0
2005-06-30,1.3075,1.3271,1.2968,1.3146,1.1324,418390000,False,,False,-2,False
2005-07-01,1.3154,1.3204,1.2961,1.3036,1.1228,250000800,False,,True,0,0
2005-07-05,1.3054,1.3625,1.3036,1.3564,1.1684,454269200,True,True,,2,Buy
2005-07-06,1.3468,1.3629,1.3286,1.3354,1.1502,394626400,True,False,,0,0
2005-07-07,1.3146,1.3486,1.3143,1.3439,1.1576,383723200,True,True,False,1,0
2005-07-08,1.3525,1.3671,1.3382,1.3661,1.1767,290735200,True,,,1,0
2005-07-11,1.3704,1.3804,1.3493,1.3607,1.1721,388788400,True,,,1,0
2005-07-12,1.3654,1.3714,1.3539,1.3657,1.1764,387038400,True,,,1,0
2005-07-13,1.3675,1.375,1.3536,1.3696,1.1798,684835200,True,,,1,0
2005-07-14,1.4568,1.5004,1.4368,1.4554,1.2536,2096060400,True,,,1,0
2005-07-15,1.4632,1.4846,1.445,1.4839,1.2782,687682800,True,,True,2,Buy
2005-07-18,1.4789,1.5036,1.4775,1.4818,1.2764,586297600,True,,,1,0
2005-07-19,1.4829,1.5439,1.4668,1.5425,1.3287,671062000,True,,,1,0
2005-07-20,1.5307,1.5643,1.5232,1.5582,1.3422,453395600,True,,,1,0
2005-07-21,1.5607,1.5729,1.5321,1.5461,1.3317,404264000,True,,,1,0
2005-07-22,1.5514,1.5714,1.5496,1.5714,1.3536,301106400,True,,,1,0
2005-07-25,1.5711,1.5814,1.5618,1.5646,1.3477,294627200,True,,,1,0
2005-07-26,1.5718,1.5754,1.5486,1.5582,1.3422,268592800,True,,False,0,0
2005-07-27,1.5654,1.5739,1.5239,1.5711,1.3533,283749200,True,,,1,0
2005-07-28,1.5661,1.5714,1.5464,1.5643,1.3474,251311200,False,,,-1,0
2005-07-29,1.5557,1.585,1.5093,1.5232,1.312,562080400,False,,,-1,0
2005-08-01,1.5204,1.5386,1.5029,1.5268,1.3151,314249600,False,,,-1,0
2005-08-02,1.5318,1.5536,1.5218,1.5425,1.3287,296875600,False,,True,0,0
2005-08-03,1.5425,1.5468,1.5275,1.5436,1.3296,258322400,False,,,-1,0
2005-08-04,1.5318,1.5357,1.5104,1.5254,1.3139,269304000,False,,,-1,0
2005-08-05,1.5175,1.5486,1.5007,1.5354,1.3225,241931200,False,,False,-2,False
2005-08-08,1.5357,1.5446,1.5218,1.5232,1.312,176383200,False,,,-1,0
2005-08-09,1.5332,1.5675,1.5325,1.565,1.348,380839200,True,,,1,0
2005-08-10,1.5714,1.5854,1.5468,1.5493,1.3345,360945200,True,,,1,0
2005-08-11,1.5496,1.5757,1.5446,1.5714,1.3536,271983600,True,,,1,0
2005-08-12,1.5521,1.6507,1.5486,1.6464,1.4182,916036800,True,,,1,0
2005-08-15,1.66,1.7261,1.6589,1.7029,1.4668,1086727600,True,,True,2,Buy
2005-08-16,1.6925,1.6964,1.6504,1.6518,1.4228,537622400,True,,False,0,0
2005-08-17,1.6571,1.6943,1.6561,1.6839,1.4505,499724400,True,,,1,0
2005-08-18,1.6754,1.6786,1.6339,1.6536,1.4243,442559600,True,,,1,0
2005-08-19,1.6529,1.6679,1.6346,1.6368,1.4099,376569200,True,,,1,0
2005-08-22,1.6482,1.6696,1.6164,1.6382,1.4111,387732800,False,,,-1,0
2005-08-23,1.6375,1.6464,1.6186,1.6336,1.4071,295604400,False,,,-1,0
2005-08-24,1.6286,1.6829,1.6282,1.6346,1.408,572070800,False,,,-1,0
2005-08-25,1.6471,1.6604,1.6361,1.645,1.4169,276253600,False,,,-1,0
2005-08-26,1.6471,1.655,1.62,1.6336,1.4071,261058000,False,,,-1,0
2005-08-29,1.6168,1.6439,1.6164,1.6371,1.4102,256295200,False,,,-1,0
2005-08-30,1.6425,1.6711,1.64,1.6632,1.4326,518761600,True,,,1,0
2005-08-31,1.6736,1.6796,1.6525,1.6746,1.4425,402956400,True,,,1,0
2005-09-01,1.6786,1.6846,1.6461,1.6521,1.4231,356367200,True,,True,2,Buy
2005-09-02,1.6536,1.6714,1.6471,1.6507,1.4219,222378800,False,,,-1,0
2005-09-06,1.6679,1.7457,1.6625,1.7429,1.5012,818619200,True,,False,0,0
2005-09-07,1.7518,1.7643,1.7114,1.7386,1.4975,963074000,True,,True,2,Buy
2005-09-08,1.7625,1.79,1.755,1.7779,1.5314,702640400,True,,False,0,0
2005-09-09,1.7882,1.8339,1.7782,1.8325,1.5784,615641600,True,,True,2,Buy
2005-09-12,1.825,1.8439,1.8064,1.8357,1.5812,452796400,True,,,1,0
2005-09-13,1.8221,1.8318,1.7971,1.815,1.5634,492884000,True,,False,0,0
2005-09-14,1.8236,1.8282,1.7664,1.7718,1.5262,474426400,False,,,-1,0
2005-09-15,1.7857,1.7921,1.7618,1.7811,1.5341,415156000,True,,,1,0
2005-09-16,1.7939,1.8289,1.7839,1.8289,1.5754,591004400,True,,True,2,Buy
2005-09-19,1.8232,1.8889,1.8232,1.88,1.6194,783731200,True,,False,0,0
2005-09-20,1.8925,1.9218,1.89,1.8996,1.6363,819828800,True,,True,2,Buy
2005-09-21,1.8914,1.8946,1.8521,1.8611,1.6031,434747600,True,,,1,0
2005-09-22,1.8529,1.8739,1.8329,1.8536,1.5966,463727600,True,,False,0,0
2005-09-23,1.8607,1.9107,1.8514,1.9,1.6366,558457200,True,,,1,0
2005-09-26,1.9296,1.9486,1.9043,1.9229,1.6563,546562800,True,,,1,0
2005-09-27,1.9257,1.9371,1.9082,1.9086,1.644,341703600,True,,,1,0
2005-09-28,1.8954,1.8968,1.8068,1.8243,1.5714,1125544000,False,False,,-2,False
2005-09-29,1.8296,1.8782,1.8146,1.8693,1.6101,636846000,False,True,,0,0
2005-09-30,1.8689,1.9161,1.8529,1.9146,1.6492,531633200,True,,True,2,Buy
2005-10-03,1.9343,1.9479,1.9171,1.9443,1.6747,507553200,True,,False,0,0
2005-10-04,1.9625,1.9768,1.9157,1.9196,1.6535,539459200,True,,True,2,Buy
2005-10-05,1.9404,1.9414,1.8839,1.885,1.6237,610769600,False,,False,-2,False
2005-10-06,1.9,1.9104,1.8168,1.8464,1.5904,757537200,False,False,True,-1,0
2005-10-07,1.8471,1.8546,1.8054,1.8321,1.5781,677882800,False,,,-1,0
2005-10-10,1.8486,1.8539,1.7957,1.7989,1.5495,507505600,False,,,-1,0
2005-10-11,1.8296,1.8525,1.8,1.8425,1.5871,1225884800,False,True,,0,0
2005-10-12,1.7375,1.7964,1.7096,1.7589,1.5151,2697486400,False,False,,-2,False
2005-10-13,1.7657,1.9268,1.7596,1.9193,1.6532,1865575600,True,True,,2,Buy
2005-10-14,1.9296,1.9411,1.8854,1.9286,1.6612,1035552000,True,,,1,0
2005-10-17,1.9279,1.9368,1.8814,1.9086,1.644,616834400,True,,False,0,0
2005-10-18,1.9018,1.9268,1.8643,1.8646,1.6061,609588000,True,,True,2,Buy
2005-10-19,1.8596,1.9629,1.8289,1.9621,1.6901,1008683200,True,,False,0,0
2005-10-20,1.9454,2.0179,1.9411,2.005,1.727,1357762000,True,,,1,0
2005-10-21,2.03,2.035,1.9771,1.9879,1.7123,796726000,True,,True,2,Buy
2005-10-24,1.9732,2.0282,1.9675,2.0282,1.747,609753200,True,,False,0,0
2005-10-25,2.0143,2.0304,1.9889,2.0036,1.7258,465127600,True,,True,2,Buy
2005-10-26,2.01,2.0557,1.9971,2.0368,1.7544,631593200,True,,False,0,0
2005-10-27,2.0354,2.0361,1.9789,1.9789,1.7046,411541200,False,,True,0,0
2005-10-28,2.0014,2.0154,1.9346,1.9454,1.6757,769787200,False,,False,-2,False
2005-10-31,1.9714,2.0707,1.9554,2.0568,1.7716,940844800,True,,,1,0
2005-11-01,2.0443,2.0764,2.0311,2.0536,1.7689,749686000,True,,,1,0
2005-11-02,2.0614,2.1429,2.0571,2.1411,1.8442,857060400,True,,,1,0
2005-11-03,2.1521,2.2257,2.1454,2.2089,1.9027,884382800,True,,,1,0
2005-11-04,2.1554,2.1871,2.1293,2.1839,1.8812,878035200,True,,,1,0
2005-11-07,2.1732,2.2025,2.1479,2.1511,1.8529,638831200,True,,,1,0
2005-11-08,2.1411,2.1564,2.1107,2.1393,1.8427,473765600,True,,True,2,Buy
2005-11-09,2.1429,2.1861,2.1429,2.1468,1.8492,552930000,True,,,1,0
2005-11-10,2.1657,2.1857,2.1075,2.185,1.8821,665344400,True,,False,0,0
2005-11-11,2.1979,2.2182,2.1907,2.1979,1.8932,425448800,False,,,-1,0
2005-11-14,2.1979,2.2136,2.1754,2.1946,1.8904,369933200,True,,,1,0
2005-11-15,2.2,2.2529,2.195,2.2243,1.9159,536841200,True,,,1,0
2005-11-16,2.2554,2.3236,2.2532,2.3196,1.9981,784515200,True,,True,2,Buy
2005-11-17,2.3425,2.3529,2.2946,2.3043,1.9848,676205600,True,,,1,0
2005-11-18,2.3325,2.3368,2.2989,2.3057,1.9861,524960800,True,,False,0,0
2005-11-21,2.315,2.3282,2.2757,2.32,1.9984,511711200,True,,True,2,Buy
2005-11-22,2.3157,2.3843,2.3043,2.3757,2.0464,540282400,True,,False,0,0
2005-11-23,2.3886,2.4279,2.3818,2.3968,2.0645,485853200,True,,True,2,Buy
2005-11-25,2.4164,2.4836,2.4107,2.4764,2.1331,395012800,True,,,1,0
2005-11-28,2.5257,2.5382,2.4668,2.4879,2.1429,1018519600,True,,,1,0
2005-11-29,2.4996,2.5107,2.4054,2.4321,2.095,891433200,True,,,1,0
2005-11-30,2.4439,2.4589,2.4114,2.4221,2.0863,595674800,True,,False,0,0
2005-12-01,2.4625,2.5618,2.4575,2.5571,2.2026,812893200,True,,True,2,Buy
2005-12-02,2.5811,2.5979,2.525,2.5939,2.2343,895762000,True,,,1,0
2005-12-05,2.5696,2.5904,2.5532,2.565,2.2094,583671200,True,,False,0,0
2005-12-06,2.6404,2.6725,2.6196,2.6446,2.278,857029600,True,,True,2,Buy
2005-12-07,2.6511,2.6593,2.6114,2.6411,2.2749,679464800,True,,False,0,0
2005-12-08,2.6143,2.6489,2.5929,2.6457,2.2789,790479200,True,,,1,0
2005-12-09,2.6504,2.6639,2.6196,2.6546,2.2866,555402400,True,,,1,0
2005-12-12,2.6739,2.6911,2.6629,2.6754,2.3045,524994400,True,,,1,0
2005-12-13,2.6732,2.695,2.6504,2.6779,2.3066,493816400,True,,,1,0
2005-12-14,2.5904,2.6179,2.5096,2.5718,2.2152,1450716400,False,,,-1,0
2005-12-15,2.5957,2.6021,2.5482,2.5779,2.2205,561162000,False,,True,0,0
2005-12-16,2.5764,2.5821,2.5379,2.5396,2.1876,671171200,False,False,False,-3,False
2005-12-19,2.5396,2.5929,2.5371,2.5493,2.1959,529295200,False,,,-1,0
2005-12-20,2.5582,2.585,2.54,2.5754,2.2183,479108000,False,True,,0,0
2005-12-21,2.5929,2.6289,2.5907,2.625,2.2611,475736800,False,,,-1,0
2005-12-22,2.6396,2.6604,2.6286,2.6436,2.2771,370610800,True,,,1,0
2005-12-23,2.6489,2.6521,2.6179,2.6196,2.2565,229857600,True,,,1,0
2005-12-27,2.6429,2.685,2.6411,2.6511,2.2835,590590000,True,,,1,0
2005-12-28,2.6596,2.67,2.6186,2.6275,2.2632,398115200,True,,,1,0
2005-12-29,2.635,2.6364,2.5507,2.5518,2.198,490025200,False,False,,-2,False
2005-12-30,2.5325,2.5868,2.5121,2.5675,2.2116,624262800,False,,,-1,0
2006-01-03,2.585,2.6696,2.5804,2.6696,2.2995,807234400,True,True,,2,Buy
2006-01-04,2.6832,2.7136,2.6607,2.6775,2.3063,619603600,True,,,1,0
2006-01-05,2.6725,2.675,2.6339,2.6564,2.2882,449422400,True,,,1,0
2006-01-06,2.6875,2.7393,2.6625,2.725,2.3472,704457600,True,,,1,0
2006-01-09,2.7404,2.7571,2.705,2.7161,2.3395,675040800,True,,True,2,Buy
2006-01-10,2.7232,2.9246,2.7082,2.8879,2.4875,2279869200,True,,,1,0
2006-01-11,2.9943,3.0286,2.9496,2.9964,2.581,1493794400,True,,,1,0
2006-01-12,3.0346,3.0857,2.9864,3.0104,2.593,1280809600,True,,,1,0
2006-01-13,3.0354,3.0718,3.0214,3.0568,2.633,776305600,True,,,1,0
2006-01-17,3.0607,3.085,2.9954,3.0254,2.6059,835623600,True,,,1,0
2006-01-18,2.9671,3.0018,2.9232,2.9461,2.5376,1200637200,True,,,1,0
2006-01-19,2.9018,2.9164,2.8121,2.8229,2.4315,1695848000,False,,False,-2,False
2006-01-20,2.8314,2.8586,2.7082,2.7175,2.3408,1134758800,False,False,,-2,False
2006-01-23,2.7179,2.8414,2.7143,2.7739,2.3894,1059730000,False,True,,0,0
2006-01-24,2.8129,2.8364,2.7061,2.7157,2.3392,1142254400,False,False,True,-1,0
2006-01-25,2.7639,2.7679,2.6161,2.65,2.2826,1275786400,False,,,-1,0
2006-01-26,2.6618,2.6939,2.5689,2.5832,2.2251,1181387200,False,,,-1,0
2006-01-27,2.6054,2.6286,2.5393,2.5725,2.2159,953864800,False,,,-1,0
2006-01-30,2.5418,2.7357,2.5311,2.6786,2.3072,1398401200,True,True,,2,Buy
2006-01-31,2.6964,2.7264,2.6339,2.6968,2.3229,913542000,False,,,-1,0
2006-02-01,2.6768,2.7307,2.6657,2.6936,2.3201,521186400,True,,,1,0
2006-02-02,2.6821,2.6914,2.5732,2.575,2.218,707322000,False,False,False,-3,False
2006-02-03,2.58,2.5996,2.5371,2.5661,2.2103,692123600,False,,,-1,0
2006-02-06,2.5721,2.5896,2.3836,2.4036,2.0703,1651767600,False,,,-1,0
2006-02-07,2.4382,2.4814,2.3814,2.4143,2.0796,1388830800,False,,,-1,0
2006-02-08,2.4461,2.4671,2.3571,2.4575,2.1168,953114400,False,,,-1,0
2006-02-09,2.4679,2.4725,2.3046,2.3196,1.9981,1149764000,False,,,-1,0
2006-02-10,2.3279,2.4168,2.2464,2.4039,2.0707,1760477600,False,,,-1,0
2006-02-13,2.3796,2.3839,2.3086,2.3111,1.9907,883498000,False,,True,0,0
2006-02-14,2.325,2.4321,2.3214,2.4157,2.0808,1160938800,True,,,1,0
2006-02-15,2.3986,2.4864,2.3839,2.4721,2.1294,1159771200,True,,False,0,0
2006-02-16,2.4968,2.5361,2.4814,2.5204,2.1709,948175200,True,True,True,3,Buy
2006-02-17,2.5107,2.5318,2.4861,2.5104,2.1623,575999200,True,,False,0,0
2006-02-21,2.5211,2.5286,2.4529,2.4671,2.1251,779606800,True,False,,0,0
2006-02-22,2.4643,2.5596,2.4286,2.5471,2.194,978238800,True,True,,2,Buy
2006-02-23,2.5639,2.6071,2.5511,2.5625,2.2072,856917600,True,,,1,0
2006-02-24,2.5764,2.6032,2.5429,2.5521,2.1983,534744000,True,,,1,0
2006-02-27,2.5711,2.5757,2.5232,2.5354,2.1839,791240800,True,,True,2,Buy
2006-02-28,2.5564,2.5857,2.4321,2.4461,2.107,1266980400,False,False,False,-3,False
2006-03-01,2.4586,2.4818,2.4293,2.4679,2.1257,763817600,False,,,-1,0
2006-03-02,2.4639,2.4996,2.4525,2.4861,2.1414,625273600,False,,,-1,0
2006-03-03,2.4786,2.4968,2.4118,2.4186,2.0833,737668400,False,,,-1,0
2006-03-06,2.4175,2.4186,2.3193,2.3386,2.0144,912665600,False,,,-1,0
2006-03-07,2.3486,2.3893,2.3243,2.3682,2.0399,872877600,False,,,-1,0
2006-03-08,2.3675,2.4,2.3339,2.345,2.0199,653251200,False,,,-1,0
2006-03-09,2.3564,2.3739,2.2789,2.2832,1.9667,799304800,False,,True,0,0
2006-03-10,2.2875,2.3032,2.2304,2.2568,1.9439,1043142800,False,,False,-2,False
2006-03-13,2.3232,2.3671,2.3139,2.3457,2.0205,861187600,False,,,-1,0
2006-03-14,2.3489,2.4043,2.3393,2.4043,2.071,642020400,True,,True,2,Buy
2006-03-15,2.4182,2.43,2.34,2.3654,2.0374,891996000,True,,False,0,0
2006-03-16,2.3875,2.3893,2.2964,2.2968,1.9784,749638400,False,,True,0,0
2006-03-17,2.3125,2.3407,2.2896,2.3093,1.9891,812042000,True,,False,0,0
2006-03-20,2.3293,2.3379,2.2811,2.2854,1.9685,605441200,False,,True,0,0
2006-03-21,2.2075,2.2979,2.1925,2.2075,1.9015,1345366400,False,,False,-2,False
2006-03-22,2.22,2.2589,2.1882,2.2025,1.8972,1345895600,False,,True,0,0
2006-03-23,2.2079,2.2107,2.1289,2.1486,1.8507,1427826400,False,,False,-2,False
2006-03-24,2.1518,2.1764,2.1082,2.1414,1.8445,1071980000,False,,True,0,0
2006-03-27,2.1554,2.1921,2.1214,2.1254,1.8307,1108072000,False,,False,-2,False
2006-03-28,2.1296,2.1479,2.0804,2.0968,1.8061,1370322800,False,,,-1,0
2006-03-29,2.1118,2.2329,2.0596,2.2261,1.9175,2346834000,True,True,,2,Buy
2006-03-30,2.2436,2.2607,2.1975,2.2411,1.9304,1390650800,True,,True,2,Buy
2006-03-31,2.2589,2.2718,2.2229,2.24,1.9295,815357200,True,,False,0,0
2006-04-03,2.2739,2.29,2.2361,2.2375,1.9273,815791200,True,,,1,0
2006-04-04,2.2179,2.2221,2.1804,2.1846,1.8818,931924000,True,,,1,0
2006-04-05,2.3111,2.4004,2.2911,2.4004,2.0676,2233408800,True,,,1,0
2006-04-06,2.4393,2.5732,2.4357,2.5443,2.1916,2663768800,True,,,1,0
2006-04-07,2.5332,2.5432,2.4454,2.4925,2.1469,1545238800,True,,True,2,Buy
2006-04-10,2.5104,2.5332,2.4446,2.4525,2.1125,903515200,True,,,1,0
2006-04-11,2.4639,2.475,2.3954,2.4282,2.0916,939316000,True,,,1,0
2006-04-12,2.4289,2.4346,2.3679,2.3825,2.0522,739894400,True,,,1,0
2006-04-13,2.3693,2.4086,2.3504,2.3739,2.0448,734678000,False,,,-1,0
2006-04-17,2.3754,2.3871,2.2982,2.3146,1.9937,721938000,False,,,-1,0
2006-04-18,2.3229,2.3739,2.3139,2.365,2.0371,794844400,False,,,-1,0
2006-04-19,2.3864,2.3929,2.3382,2.3446,2.0196,1086033200,False,,,-1,0
2006-04-20,2.4825,2.5,2.3643,2.4154,2.0805,1666982800,True,,,1,0
2006-04-21,2.4354,2.4514,2.3739,2.3943,2.0624,788986800,True,,,1,0
2006-04-24,2.3875,2.39,2.3393,2.3482,2.0227,707028000,False,,,-1,0
2006-04-25,2.3557,2.3782,2.3414,2.3632,2.0356,529062800,True,,,1,0
2006-04-26,2.3804,2.4386,2.3714,2.4339,2.0965,710886400,True,,,1,0
2006-04-27,2.4189,2.495,2.4054,2.4771,2.1337,845947200,True,,,1,0
2006-04-28,2.4779,2.5464,2.4714,2.5139,2.1654,760037600,True,,,1,0
2006-05-01,2.5275,2.555,2.47,2.4857,2.1411,750380400,True,,,1,0
2006-05-02,2.5054,2.5707,2.5039,2.5579,2.2032,771663200,True,,,1,0
2006-05-03,2.5654,2.5696,2.5064,2.5407,2.1885,686991200,True,,,1,0
2006-05-04,2.5436,2.6032,2.5164,2.5404,2.1882,860420400,True,,,1,0
2006-05-05,2.5664,2.5804,2.5411,2.5675,2.2116,563911600,True,,,1,0
2006-05-08,2.6068,2.6357,2.5614,2.5675,2.2116,594851600,True,,,1,0
2006-05-09,2.565,2.5914,2.5221,2.5368,2.1851,531666800,True,,,1,0
2006-05-10,2.5461,2.5475,2.4861,2.5214,2.1719,459888800,False,,,-1,0
2006-05-11,2.5282,2.53,2.4125,2.4339,2.0965,812688800,False,,,-1,0
2006-05-12,2.4232,2.4532,2.3879,2.4179,2.0827,641774000,False,,,-1,0
2006-05-15,2.4061,2.4421,2.3971,2.4211,2.0854,529177600,False,,,-1,0
2006-05-16,2.4321,2.4375,2.3125,2.3207,1.999,936740000,False,False,,-2,False
2006-05-17,2.3111,2.3464,2.2882,2.3307,2.0076,754194000,False,,,-1,0
2006-05-18,2.3457,2.3664,2.2543,2.2564,1.9436,658442400,False,,,-1,0
2006-05-19,2.2593,2.3171,2.2436,2.3039,1.9845,985866000,False,,,-1,0
2006-05-22,2.2811,2.2854,2.2418,2.2636,1.9498,718975600,False,,,-1,0
2006-05-23,2.3164,2.3282,2.25,2.2554,1.9427,694414000,False,,False,-2,False
2006-05-24,2.2496,2.2732,2.1986,2.2621,1.9485,916031200,False,,,-1,0
2006-05-25,2.295,2.3018,2.2604,2.2975,1.979,463372000,True,,,1,0
2006-05-26,2.2968,2.3057,2.255,2.2696,1.955,432950000,True,,,1,0
2006-05-30,2.2604,2.2607,2.1864,2.1864,1.8833,563402000,False,,,-1,0
2006-05-31,2.2057,2.2068,2.0961,2.1346,1.8387,1280977600,False,,,-1,0
2006-06-01,2.1375,2.2243,2.1257,2.2204,1.9125,942508000,False,,,-1,0
2006-06-02,2.2496,2.2536,2.1743,2.2021,1.8968,685787200,False,,,-1,0
2006-06-05,2.1839,2.1839,2.1418,2.1429,1.8458,605785600,False,,,-1,0
2006-06-06,2.1507,2.1654,2.1039,2.1329,1.8372,726037200,False,,,-1,0
2006-06-07,2.1464,2.1571,2.0839,2.0914,1.8015,750506400,False,,True,0,0
2006-06-08,2.0871,2.1761,2.0411,2.17,1.8692,1397482800,True,True,False,1,0
2006-06-09,2.185,2.1986,2.1107,2.1157,1.8224,775838000,False,False,,-2,False
2006-06-12,2.1214,2.1332,2.0343,2.0357,1.7535,717785600,False,,True,0,0
2006-06-13,2.0575,2.1107,2.0486,2.0832,1.7944,1080643200,False,,False,-2,False
2006-06-14,2.0814,2.0993,2.0246,2.0575,1.7723,878136000,False,,,-1,0
2006-06-15,2.0464,2.1336,2.0268,2.1207,1.8267,1190383600,True,True,,2,Buy
2006-06-16,2.1057,2.1139,2.0543,2.0557,1.7707,838101600,False,False,,-2,False
2006-06-19,2.0654,2.0779,2.0357,2.0429,1.7596,704575200,False,,,-1,0
2006-06-20,2.0575,2.0839,2.0461,2.0525,1.7679,672974400,True,,,1,0
2006-06-21,2.0621,2.0968,2.0464,2.0664,1.7799,863296000,True,,True,2,Buy
